time,temp,press,hum
2020-01-17 00:00,13.576934541255469,1020.8539167386804,57.06610054579969
2020-01-17 01:00,13.582029463746585,1020.6431920165484,58.013384767829066
2020-01-17 02:00,13.546365012420575,1020.9669346896543,59.26340986916124
2020-01-17 03:00,13.556554854201385,1020.490683066317,60.26203037474657
2020-01-17 04:00,13.475036152551183,1020.1616862559644,59.74043163539053
2020-01-17 05:00,13.418992088385858,1020.5059005105734,60.98818286638644
2020-01-17 06:00,13.255955011048353,1020.752143320467,61.360960228972935
2020-01-17 07:00,12.909502211236395,1021.1000559501223,56.37171103987934
2020-01-17 08:00,12.598714815318818,1021.6987923535082,57.90086532186429
2020-01-17 09:00,12.496817544201622,1021.9375040751485,58.401419191977794
2020-01-17 10:00,12.491722683701663,1021.6826228836646,57.30688877395599
2020-01-17 11:00,12.75665581561625,1020.7604913577388,55.8063116024179
2020-01-17 12:00,13.245765203610063,1018.8172055580392,54.88732039778659
2020-01-17 13:00,14.025288834568347,1017.4939909981662,53.78615556992469
2020-01-17 14:00,14.79462929405272,1017.3563141413341,52.893018295027666
2020-01-17 15:00,15.156374452781165,1017.9350086832545,51.06549041689414
2020-01-17 16:00,15.069759281189182,1018.0096601494914,50.73470253370559
2020-01-17 17:00,14.830294244509423,1018.3773418934995,51.02296828672878
2020-01-17 18:00,14.59082985073328,1018.5523247755915,52.277290899927834
2020-01-17 19:00,14.346271133422851,1018.471388771126,54.62969707852892
2020-01-17 20:00,14.101713086664677,1018.088503858446,55.5731655923649
2020-01-17 21:00,13.97433936955058,1018.203951958872,58.002384746177924
2020-01-17 22:00,14.020193886756896,1017.6774517443021,63.03031914527782
2020-01-17 23:00,14.448170517478138,1017.5169976665601,62.61177245030567
