time,temp,press,hum
2020-03-16 00:00,18.565002989117055,1003.3225700124001,53.828720706703486
2020-03-16 01:00,18.065674074017444,1002.9143191683116,53.88752325647953
2020-03-16 02:00,17.58672855729237,1002.8701569714098,53.831849170580455
2020-03-16 03:00,17.17402224923135,1002.6587432581131,54.019086991057804
2020-03-16 04:00,16.720557026029564,1002.4072740694131,54.27723819076271
2020-03-16 05:00,16.328235041262815,1002.5037810864206,54.96988537661496
2020-03-16 06:00,15.930819725111359,1003.1686648371897,55.20789741663754
2020-03-16 07:00,15.518121078633703,1003.7243719295686,55.236633938827914
2020-03-16 08:00,15.217514624545583,1004.2991866454186,56.158912585791114
2020-03-16 09:00,15.563976389501477,1004.4048222297646,51.85036317202286
2020-03-16 10:00,16.43523177506868,1003.5884856742399,50.01337932996866
2020-03-16 11:00,17.275924863811817,1003.129831964529,48.02031737923937
2020-03-16 12:00,17.928104353841626,1002.9360626748588,42.855302268147
2020-03-16 13:00,18.274576647399225,1002.8995380602324,40.85824726369274
2020-03-16 14:00,18.76371629406349,1004.0918691166668,40.97367039835884
2020-03-16 15:00,19.232477639015997,1005.9427167853814,38.37511967263919
2020-03-16 16:00,19.58405026430264,1007.1315634256576,35.74279603914525
2020-03-16 17:00,19.497430793201783,1009.6440774440671,34.803162696435045
2020-03-16 18:00,18.52933654534281,1011.7152423779138,35.470735920031935
2020-03-16 19:00,17.469540152238913,1013.1547527609908,37.20662937865094
2020-03-16 20:00,16.623750142153586,1014.0606234269454,38.47835295370627
2020-03-16 21:00,15.91553455600515,1015.2734238541007,39.107472879941206
2020-03-16 22:00,15.329605048295344,1015.8890196487253,43.212136888764505
2020-03-16 23:00,15.528311145678163,1016.4137932422188,48.02503494007519
