time,temp,press,hum
2019-11-26 00:00,21.78013671786175,1024.2019747502904,66.76006389863556
2019-11-26 01:00,21.611988976062275,1025.2252608839942,66.4912604619857
2019-11-26 02:00,21.42855543738697,1025.778055570943,66.14804703110596
2019-11-26 03:00,21.15850119186216,1026.4623384671474,66.27734595414259
2019-11-26 04:00,20.898638444417156,1027.1351474039807,65.89275119733328
2019-11-26 05:00,20.572537244134583,1028.0560279572026,66.57419252105241
2019-11-26 06:00,20.246437235944903,1029.1418025239368,65.75569770496178
2019-11-26 07:00,19.624812397453933,1029.7546864852186,61.771349374574335
2019-11-26 08:00,18.916572983708466,1030.6331372301302,61.27584356254011
2019-11-26 09:00,18.40705170352594,1030.711150398449,63.399951113847486
2019-11-26 10:00,17.984151251264848,1031.1831063610466,63.75501907343175
2019-11-26 11:00,15.854393905773758,1027.9096777071243,63.377937991025554
2019-11-26 12:00,17.250449199252763,1030.0789098963264,63.21448369356403
2019-11-26 13:00,16.944741792068818,1029.4788006551912,62.654256138385556
2019-11-26 14:00,16.71036682277918,1029.4404662477837,62.40595484210085
2019-11-26 15:00,16.445421946886928,1029.4879069600088,62.10403472307655
2019-11-26 16:00,16.16519264607341,1029.6743258371287,61.90029521965153
2019-11-26 17:00,15.879869171610334,1030.2093842326465,61.909483284591076
2019-11-26 18:00,15.599641647585667,1030.284619543686,61.789098897902704
2019-11-26 19:00,15.349985140474747,1030.4938014688146,61.83667481541793
2019-11-26 20:00,15.186944533424684,1030.46467581602,63.55404542754154
2019-11-26 21:00,15.146184428228299,1030.450507224657,65.60386922443415
2019-11-26 22:00,15.181849519256502,1030.318581577741,71.20298574696555
2019-11-26 23:00,15.217514624545583,1030.1316529649603,69.80873219053261
