time,temp,press,hum
2020-03-01 00:00,18.71276412238949,1015.0317420156925,51.4329596130962
2020-03-01 01:00,18.45290849956218,1014.7922629817035,52.84452948350563
2020-03-01 02:00,18.147196971275843,1014.2554557867353,54.22578139673371
2020-03-01 03:00,17.912818842474373,1014.2239212106349,54.315686624322225
2020-03-01 04:00,17.663155860925325,1014.083959378257,54.78648595710214
2020-03-01 05:00,17.43387414647732,1014.6396369397019,55.2836512230211
2020-03-01 06:00,17.12307098559686,1015.3343319924556,55.593872618754745
2020-03-01 07:00,16.80717380066053,1015.6337445223668,55.42344608367282
2020-03-01 08:00,16.55241882126429,1016.4201397693389,57.01247966863619
2020-03-01 09:00,16.863219993771054,1016.6916706141034,51.54200232788209
2020-03-01 10:00,17.556157654174605,1016.7191360590467,49.551425066458144
2020-03-01 11:00,18.447813298838447,1016.2201069742808,48.82277283009095
2020-03-01 12:00,19.3292873541126,1015.3121448656284,45.69185619364736
2020-03-01 13:00,20.419677716866136,1014.745768554139,47.74956635974198
2020-03-01 14:00,22.111337742302567,1014.559659578284,49.11369064418255
2020-03-01 15:00,24.02723241308704,1014.5649159763218,49.73343775594776
2020-03-01 16:00,24.64888792934362,1014.7582929699223,39.64589823396119
2020-03-01 17:00,24.231053416524084,1015.6274116490192,40.41118498508972
2020-03-01 18:00,23.522777432069415,1016.0124942359471,44.79241041908372
2020-03-01 19:00,22.473112574132394,1017.0505645201973,44.684364528471896
2020-03-01 20:00,22.1317193839699,1017.8720328436975,49.4950876191366
2020-03-01 21:00,22.33044063426205,1018.34193991273,50.10383194393335
2020-03-01 22:00,22.401776575675466,1018.7943408131691,52.41221256073299
2020-03-01 23:00,22.25400933176279,1018.8538388261234,50.35548769620585
