time,temp,press,hum
2019-12-29 00:00,14.641779667907395,1027.8097269113737,54.741082872873584
2019-12-29 01:00,14.310606376506621,1028.2099061693614,54.083355778153425
2019-12-29 02:00,13.964149480039486,1028.7204763781258,54.87237173804134
2019-12-29 03:00,13.668643190624426,1028.5486032598442,55.53792088377636
2019-12-29 04:00,13.449561573565006,1028.7528399576504,55.79192649366912
2019-12-29 05:00,13.240670300327475,1029.111045624518,56.04610764930785
2019-12-29 06:00,12.945166407903889,1029.842208367229,57.066026810553836
2019-12-29 07:00,12.700612202851335,1030.2756249628535,58.076515840283776
2019-12-29 08:00,12.400015244469978,1030.9141911163233,60.320338265913065
2019-12-29 09:00,12.09941929919296,1031.414998641671,47.44726177413068
2019-12-29 10:00,12.186031586304306,1030.7690430230618,49.720219289569215
2019-12-29 11:00,12.629284019354964,1030.209140173808,49.06187700146786
2019-12-29 12:00,13.250860107183689,1029.3201708983386,47.15219908628717
2019-12-29 13:00,14.34117616727599,1028.4813067292193,44.033531058312725
2019-12-29 14:00,15.864584011235275,1028.477279819324,46.260116930262974
2019-12-29 15:00,17.805820336245233,1028.7555660131682,45.02542551757997
2019-12-29 16:00,18.829954160749914,1028.8829771365279,40.7743451068964
2019-12-29 17:00,17.607109165191652,1029.6892306831212,39.43397961300708
2019-12-29 18:00,16.853029774222524,1030.4261384837955,46.011036647604115
2019-12-29 19:00,16.582989380374784,1030.905531380713,50.78042810860535
2019-12-29 20:00,16.348615361616247,1031.307000427809,51.81610391110419
2019-12-29 21:00,16.134622230153763,1031.109276603172,56.383407400951455
2019-12-29 22:00,15.930819725111359,1031.286586864778,55.84824245556169
2019-12-29 23:00,16.119337026122956,1030.6153133990993,57.585298947446226
