time,temp,press,hum
2020-03-04 00:00,19.624812397453933,1023.5261651228763,48.019108519007105
2020-03-04 01:00,19.405716150772058,1023.6012021293886,51.167393933165584
2020-03-04 02:00,19.02357282231096,1023.6787410958244,51.33324291827919
2020-03-04 03:00,18.72804977083579,1023.4588684161165,51.522652624208206
2020-03-04 04:00,18.503860522806644,1023.4139188773884,52.0287612805194
2020-03-04 05:00,18.3051477967354,1023.3839729076722,52.17891963228648
2020-03-04 06:00,18.096245151758193,1023.6957224607911,52.396622949166414
2020-03-04 07:00,17.851676823198794,1023.8642975747799,53.09943571380955
2020-03-04 08:00,17.69372680071392,1023.9574446932228,53.50139635020996
2020-03-04 09:00,17.230068672844208,1023.3707382628288,51.54435302245983
2020-03-04 10:00,16.914171108976007,1022.8671116277768,51.277355126386496
2020-03-04 11:00,17.184212505450706,1022.0528844666882,54.04561550431459
2020-03-04 12:00,17.382922734413295,1020.4836675068095,51.94708613710602
2020-03-04 13:00,16.975312485639005,1018.6427890240844,51.822813794554314
2020-03-04 14:00,16.669606021419167,1017.1669020664268,51.42558085697312
2020-03-04 15:00,16.465802294015884,1016.6608774726651,51.355855327910696
2020-03-04 16:00,16.256903956696625,1015.9538195681379,51.7971691942067
2020-03-04 17:00,16.08876662591938,1015.2050716152537,52.051813670118506
2020-03-04 18:00,15.905344444722868,1014.9537941384161,52.050326328648055
2020-03-04 19:00,15.686257333733375,1014.5329767141369,52.32876213355202
2020-03-04 20:00,15.513026045548031,1013.6939498994443,52.4992951636522
2020-03-04 21:00,15.406030417978764,1012.4434827464839,57.36833821649105
2020-03-04 22:00,15.400935391295935,1011.3355845506792,59.23327173626992
2020-03-04 23:00,15.900249389518285,1009.9114111352575,61.572936545250236
