time,temp,press,hum
2019/10/12 13:02,26.1418979702,994.450966233,75.357471419
2019/10/12 13:09,26.1928543852,994.170269322,75.7960361174
2019/10/12 13:33,26.3304368511,992.827954643,76.5015854769
2019/10/12 13:36,26.3457238048,992.489326945,76.6141302176
2019/10/12 13:39,26.3559151088,992.366054403,76.5620417039
2019/10/12 14:00,26.4221586129,991.606616709,75.9743667839
2019/10/12 15:00,26.4934978262,989.177933139,75.5723411873
2019/10/12 16:00,26.5903154211,987.348956773,76.3119320474
2019/10/12 17:00,26.865481791,985.554126944,75.8103735103
2019/10/12 18:00,26.9368213587,982.871640083,74.8825972841
2019/10/12 19:00,26.9215343037,979.994519428,73.5333127038
2019/10/12 20:00,26.9266299884,975.724084028,73.5390242559
2019/10/12 21:00,26.9164386192,971.094410543,72.5772949752
2019/10/12 22:00,26.8196206704,975.302401699,72.086718857
2019/10/12 23:00,26.600506753,983.00420885,70.7324793774
