time,temp,press,hum
2020-02-11 00:03,14.876149201765656,1018.5091807691821,51.64335367252042
2020-02-11 01:03,14.44307554551051,1019.3749457128681,47.12639725262977
2020-02-11 02:04,14.060953477397561,1020.3518598387169,49.12176890282309
2020-02-11 03:02,13.780731667910004,1021.0049846565754,49.67365242722683
2020-02-11 04:03,13.49032090343535,1021.5852301663559,50.156947409340326
2020-02-11 05:02,13.138772295793752,1022.4450570728296,50.393886476659965
2020-02-11 06:03,12.777035319898278,1023.9159519681292,51.26142443928885
2020-02-11 07:03,12.400015244469978,1024.948340160218,52.19901100415808
2020-02-11 08:03,12.175841901102103,1025.9095561132476,50.25237878973239
2020-02-11 09:03,12.746466065221465,1026.4653475029234,46.7087010155179
2020-02-11 10:03,13.801111406186829,1026.853288196087,44.36110607270426
2020-02-11 11:04,14.290226521814475,1027.0499780819066,46.815640327413305
2020-02-11 12:04,14.815009263996036,1026.537118784265,45.76147007261029
2020-02-11 13:04,15.579261498362758,1025.8216378805425,40.28095646171298
2020-02-11 14:05,17.016073426697403,1025.5193793105777,44.06199029821512
2020-02-11 15:04,18.661811979819323,1026.0285487014553,44.043676867529996
2020-02-11 16:03,19.00319189077709,1026.7970530278826,36.24478415550022
2020-02-11 17:05,18.952239582315087,1027.651427277816,35.64378034983143
2020-02-11 18:03,18.101340332400287,1028.5092889275793,35.1400670249191
2020-02-11 19:03,17.17402224923135,1028.9292024890433,35.93022475073132
2020-02-11 20:03,16.776603164715926,1029.5250119085974,43.691304261611805
2020-02-11 21:03,17.000788071617716,1029.9044763266206,49.28889597757896
2020-02-11 22:02,17.092500241386006,1029.8667143966848,49.88250753229864
2020-02-11 23:03,17.03645390421152,1029.8821379697931,49.05988299371936
