time,temp,press,hum
2020-01-22 00:00,14.178137404244627,1028.699068973298,52.246137199139206
2020-01-22 01:00,13.953959591692547,1028.9501165067495,52.25840405966345
2020-01-22 02:00,13.745067137130537,1029.2815602377068,52.42157572476254
2020-01-22 03:00,13.520890413061716,1029.2576594333061,52.45441502622265
2020-01-22 04:00,13.271239724388579,1029.574009439262,53.51150852447392
2020-01-22 05:00,12.99611528502428,1029.7096077023705,54.27106112700474
2020-01-22 06:00,12.7617506912502,1030.2152473219235,54.18342344888002
2020-01-22 07:00,12.547766165208305,1030.8370729425426,54.49463265383698
2020-01-22 08:00,12.063755440711976,1031.709886285418,50.49144166765477
2020-01-22 09:00,11.79372954639257,1031.6328467780424,50.951986434644574
2020-01-22 10:00,11.666359125287272,1031.5252457461795,51.019679011973025
2020-01-22 11:00,11.589936959935585,1030.684408991724,50.73303205932937
2020-01-22 12:00,11.559368112130324,1029.4024784033272,51.057097392371034
2020-01-22 13:00,11.661264312226558,1028.2089782642354,52.397510096625226
2020-01-22 14:00,11.809014009148814,1027.3662441927913,50.895730890284874
2020-01-22 15:00,12.002617430780083,1027.147711517542,50.14310813525453
2020-01-22 16:00,12.394920389499749,1026.663679184956,49.15802665589743
2020-01-22 17:00,12.405110099731246,1026.9272343253353,48.77546186048078
2020-01-22 18:00,12.247169721964747,1026.6048691264734,48.74992447948876
2020-01-22 19:00,12.089229623886059,1026.939005762343,49.63949100418675
2020-01-22 20:00,11.966953611007193,1026.6223482489124,51.71750487643667
2020-01-22 21:00,11.966953611007193,1026.3762324886832,56.192370853170985
2020-01-22 22:00,12.058660604950273,1025.8478816779354,61.21273756086208
2020-01-22 23:00,12.374540972529212,1025.7261453510937,61.18505719313394
