time,temp,press,hum
2020-02-10 00:02,14.183232361078263,1017.3473050163418,44.97732014468455
2020-02-10 01:03,13.648263482615585,1016.9989440609212,46.60197820345142
2020-02-10 02:00,13.154056989052332,1016.5266160341852,47.73038893669078
2020-02-10 03:00,12.67513784505427,1016.1891373432608,47.12648058601411
2020-02-10 04:03,12.221695493679727,1015.9759994800672,48.87844766760837
2020-02-10 05:02,11.783539906010265,1016.225243875392,49.443481064385644
2020-02-10 06:03,11.350481265876443,1016.2361068064362,49.960912963166265
2020-02-10 07:04,10.983656768593937,1016.2482281498947,49.50504968782872
2020-02-10 08:03,10.698349869344383,1016.6422556153901,50.35091878830611
2020-02-10 09:04,10.280580699280836,1016.2948749293182,47.174669675107594
2020-02-10 10:03,10.37738069864572,1015.9121554585813,46.75482295477723
2020-02-10 11:03,11.024414971563965,1015.0610312160727,46.472800158107674
2020-02-10 12:02,12.104514137282967,1013.8381485388236,45.341393870010826
2020-02-10 13:03,13.322188787773484,1012.7264504987271,44.29959033972266
2020-02-10 14:03,14.514405179541791,1012.2755219497308,43.18278822923642
2020-02-10 15:03,15.54869128325954,1012.2688560907395,42.646711619983236
2020-02-10 16:03,16.419946519524093,1012.1791179269485,40.73934604260852
2020-02-10 17:03,16.52184827263118,1012.5690243544029,40.47862393415363
2020-02-10 18:03,16.078576494846494,1012.9867222480982,40.9135376512361
2020-02-10 19:03,15.406030417978764,1013.7353416469737,41.172286675600084
2020-02-10 20:03,14.835389238595962,1014.40361462106,44.016806953474884
2020-02-10 21:03,14.43798057383392,1015.4414233796072,44.847388641191515
2020-02-10 22:04,14.580639890790916,1016.366393792816,50.250256781104646
2020-02-10 23:03,14.830294244509423,1016.894248065875,52.74888927193293
